"simulation","height1","width1","height2","width2","shape","area","size","HtoW","numbFPspecies","days","years","TOTALN","TOTALP","N_to_P","initial_perc_SAV_cover","initial_perc_SAV_cells_occupied","SAV_biomass_per_cell","initial_perc_FP_cover","initial_perc_FP_cells_occupied","FP_biomass_per_cell","initialSAVcells","initial01cells","initial02cells","initial03cells","initial04cells","initialSAVtotmass","initial01totmass","initial02totmass","initial03totmass","initial04totmass","neigh_thresh_SAV","focal_thresh_SAV","amnt_colonize_SAV","neigh_thresh_FP","focal_thresh_FP","amnt_colonize_FP","maxSAVrgr","maxrgr01","maxrgr02","maxrgr03","maxrgr04","lightlimitationSAV","lightlimitation01","lightlimitation02","lightlimitation03","lightlimitation04","halfsatNSAV","halfsatN01","halfsatN02","halfsatN03","halfsatN04","shadingbyFP","lightattenuation","lossSAV","lossFP","uptakeNSAV","uptakeN01","uptakeN02","uptakeN03","uptakeN04","uptakePSAV","uptakeP01","uptakeP02","uptakeP03","uptakeP04","overwinterSAV","overwinter01","overwinter02","overwinter03","overwinter04","wind_shape1","wind_shape2","wind_avg","wind_stdev","prob_down","prob_up","prob_left","prob_right","wind_direction","full_thresh_wind","propyears_avgFPcover_abovethreshold","propyears_prop_daysFP_abovehalf","avg_avg_FPcover","avg_max_FPcover","avg_firstdayFP","propyears_avgSAVcover_abovethreshold","propyears_prop_daysSAV_abovehalf","avg_avg_SAVcover","avg_max_SAVcover","avg_firstdaySAV","avg_SAVcover_yr01","avg_SAVcover_yr02","avg_SAVcover_yr03","avg_SAVcover_yr04","avg_FPcover_yr01","avg_FPcover_yr02","avg_FPcover_yr03","avg_FPcover_yr04"
40,20,20,5,5,"rectangle",400,"small",1,1,125,4,2,0.5,4,1,1,100,15,15,100,4,60,0,0,0,400,6000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,0,0,0.00104624279620257,0.00619701668371736,NA,0.75,0.75,99.9171650227439,100,1,23.5577218506293,83.589006218067,99.0469568803099,99.9171650227439,52.6816192763803,11.8834148175088,0.969000578259811,0.00104624279620257
41,100,100,5,5,"rectangle",10000,"medium",1,1,125,4,3,0.75,4,1,1,100,15,15,100,100,1500,0,0,0,10000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,0,0.25,0.430203350347588,0.735378078325508,NA,0.75,0.75,99.5429790887369,100,1,18.2511905715395,73.2357648180083,94.4969429023121,99.5429790887369,64.5657080908351,26.8266215943964,6.55596081358115,0.430203350347588
42,20,20,5,5,"rectangle",400,"small",1,1,125,4,3,0.75,4,1,1,100,15,15,100,4,60,0,0,0,400,6000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,0,0,7.12370629978358,12.614601642664,NA,0.5,0.5,92.0039867613476,99.1929107212523,1,15.989674346,61.6113097689763,79.1904143359025,92.0039867613476,57.425790956416,33.0772633027102,19.1782564410767,7.12370629978358
43,100,100,5,5,"rectangle",10000,"medium",1,1,125,4,4,1,4,1,1,100,15,15,100,100,1500,0,0,0,10000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,0.25,0.25,11.1017609106353,16.1215595310829,NA,0.5,0.5,91.2432906219642,97.4773379726752,2,11.1834771734601,43.4561519591219,71.4445257242394,91.2432906219642,81.1767386123005,60.0579520069026,33.834453065518,11.1017609106353
44,20,20,5,5,"rectangle",400,"small",1,1,125,4,4,1,4,1,1,100,15,15,100,4,60,0,0,0,400,6000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,0.25,0.25,9.38982226506699,16.1601824063506,NA,0.25,0.25,93.8836347059768,100,2,11.2406764082851,37.4080986928212,66.8216509348028,93.8836347059768,73.2641633839057,58.1499576657629,33.8244656629393,9.38982226506699
45,100,100,5,5,"rectangle",10000,"medium",1,1,125,4,5,1.25,4,1,1,100,15,15,100,100,1500,0,0,0,10000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,0.5,0.75,39.4514959395908,45.0292834754694,NA,0,0,67.0907359689945,77.311815065201,94,7.82027879474967,24.0420319899774,44.3860755914354,67.0907359689945,87.8105557556252,83.4124357441122,66.2635493340043,39.4514959395908
46,20,20,5,5,"rectangle",400,"small",1,1,125,4,5,1.25,4,1,1,100,15,15,100,4,60,0,0,0,400,6000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,0.25,0.25,3.95714031663,8.3212083702838,NA,0.5,0.5,97.9517013765559,100,1,9.59497777250758,40.0153971869078,73.154615705624,97.9517013765559,75.2247643839097,62.620161747681,34.2644868303539,3.95714031663
47,100,100,5,5,"rectangle",10000,"medium",1,1,125,4,6,1.5,4,1,1,100,15,15,100,100,1500,0,0,0,10000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,0.5,0.5,42.5036401684606,52.274163688678,NA,0,0,66.3069595175669,79.7393498750495,97,9.81527592359537,26.2597362549263,46.6888212078567,66.3069595175669,84.6744108716801,80.5555106726177,60.6863474472294,42.5036401684606
48,20,20,5,5,"rectangle",400,"small",1,1,125,4,6,1.5,4,1,1,100,15,15,100,4,60,0,0,0,400,6000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,0.25,0.5,35.8385009333333,43.5118937808798,NA,0.25,0.25,70.5213545575288,78.1869690731311,51,12.4227014537754,30.0057060996133,57.1949130341305,70.5213545575288,78.9186934812699,67.1585153321583,44.7426704637816,35.8385009333333
49,100,100,5,5,"rectangle",10000,"medium",1,1,125,4,7,1.75,4,1,1,100,15,15,100,100,1500,0,0,0,10000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,0.75,1,68.4846139215386,77.2370003888919,11,0,0,42.1123831537015,52.846634584907,NA,7.13099406097144,13.2841514599298,25.5635896267692,42.1123831537015,88.036637195326,90.0579075672765,81.3237276885239,68.4846139215386
50,20,20,5,5,"rectangle",400,"small",1,1,125,4,7,1.75,4,1,1,100,15,15,100,4,60,0,0,0,400,6000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,0.5,0.5,31.2257881877944,39.1723124453371,NA,0.25,0.25,75.9610405665428,83.8990763552446,16,8.74553014052412,25.572290903954,53.0796766765231,75.9610405665428,82.6022297490735,73.0312069939633,53.4628486176555,31.2257881877944
51,100,100,5,5,"rectangle",10000,"medium",1,1,125,4,8,2,4,1,1,100,15,15,100,100,1500,0,0,0,10000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,1,1,75.4453718546433,83.4924158703628,8,0,0,37.2722048152102,43.6117795478593,NA,8.02101807625959,15.2893223531467,26.0854846577657,37.2722048152102,84.2997598894209,89.055854820245,81.5197175416101,75.4453718546433
52,20,20,5,5,"rectangle",400,"small",1,1,125,4,8,2,4,1,1,100,15,15,100,4,60,0,0,0,400,6000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,0.5,0.5,42.8522535013919,52.6080456341148,NA,0,0,68.6450633158908,78.3113692786319,89,5.77853866382278,16.724764276049,44.7415540848135,68.6450633158908,83.8297796154132,83.0946096802157,65.2074034076094,42.8522535013919
53,100,100,5,5,"rectangle",10000,"medium",1,1,125,4,9,2.25,4,1,1,100,15,15,100,100,1500,0,0,0,10000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,1,1,77.7781773822463,88.4167687776853,9,0,0,26.7321760012729,38.5223583693694,NA,5.20748746651473,7.9221962600421,13.0442953238938,26.7321760012729,89.4300194309182,92.8250894213262,90.4121680361545,77.7781773822463
54,20,20,5,5,"rectangle",400,"small",1,1,125,4,9,2.25,4,1,1,100,15,15,100,4,60,0,0,0,400,6000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,0.75,1,67.6386947446291,79.9351362473939,17,0,0,40.9764722662418,52.6120217557574,NA,10.2792105598698,19.1339948644368,27.2553888783841,40.9764722662418,77.3322567752823,80.5016830749968,78.5014169527385,67.6386947446291
55,100,100,5,5,"rectangle",10000,"medium",1,1,125,4,1,0.25,4,1,1,100,30,30,100,100,3000,0,0,0,10000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,0,0,0.0019006465163794,0.00755725607451768,NA,0.75,0.75,99.8897583972936,100,1,36.4815441653657,94.9089974438596,99.2211725244024,99.8897583972936,32.3453701166569,2.7250566123222,0.42301447547994,0.0019006465163794
56,20,20,5,5,"rectangle",400,"small",1,1,125,4,1,0.25,4,1,1,100,30,30,100,4,120,0,0,0,400,12000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,0,0,1.05919408406601e-07,6.44454691191065e-07,NA,0.75,0.75,99.918017209646,100,1,35.3303944165431,97.4033207529076,99.9166609015283,99.918017209646,33.1191504749616,0.457547271058787,0.000446870168724166,1.05919408406601e-07
57,100,100,5,5,"rectangle",10000,"medium",1,1,125,4,2,0.5,4,1,1,100,30,30,100,100,3000,0,0,0,10000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,0,0,0.00120984810679012,0.00692594473172275,NA,0.75,0.75,99.9158458953671,100,1,34.0004143587259,93.0524309895198,99.441202984656,99.9158458953671,33.3174336140669,5.15042743921332,0.50313419481119,0.00120984810679012
58,20,20,5,5,"rectangle",400,"small",1,1,125,4,2,0.5,4,1,1,100,30,30,100,4,120,0,0,0,400,12000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,0,0,0.00340922718573705,0.0201946750431123,NA,0.75,0.75,99.9148416392328,100,1,22.8326222197866,73.5476351969787,97.1813359333105,99.9148416392328,47.1923456460717,16.3503058569176,2.5048513886718,0.00340922718573705
59,100,100,5,5,"rectangle",10000,"medium",1,1,125,4,3,0.75,4,1,1,100,30,30,100,100,3000,0,0,0,10000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,0,0,0.0256211215883456,0.12000443517273,NA,0.75,0.75,99.8841260510614,100,1,17.7410114111824,79.2837804079919,96.3757028504773,99.8841260510614,61.2132880271172,21.1340119977927,4.66408050745382,0.0256211215883456
60,20,20,5,5,"rectangle",400,"small",1,1,125,4,3,0.75,4,1,1,100,30,30,100,4,120,0,0,0,400,12000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,0,0.25,0.0370239461093857,0.212846840362085,NA,0.5,0.5,99.8871336802135,100,1,12.8151275199534,64.876836680308,92.0485037228462,99.8871336802135,67.5548537987299,33.1739618057331,9.95485181211411,0.0370239461093857
61,100,100,5,5,"rectangle",10000,"medium",1,1,125,4,4,1,4,1,1,100,30,30,100,100,3000,0,0,0,10000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,0.25,0.5,17.6014890266307,22.8649605929348,NA,0.25,0.25,85.11774528842,91.5852100152082,2,7.55465150621392,36.0139527327232,66.7490140877853,85.11774528842,86.9340822601005,69.3148568671392,37.8420892280075,17.6014890266307
62,20,20,5,5,"rectangle",400,"small",1,1,125,4,4,1,4,1,1,100,30,30,100,4,120,0,0,0,400,12000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,0.25,0.25,6.66642635485305,10.593088420511,NA,0.5,0.5,94.7757736399191,100,1,7.94999497334999,44.3508725656571,77.21296233025,94.7757736399191,77.8439310548298,48.7867619462255,22.5203751607615,6.66642635485305
63,100,100,5,5,"rectangle",10000,"medium",1,1,125,4,5,1.25,4,1,1,100,30,30,100,100,3000,0,0,0,10000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,0.5,0.75,44.9290958977747,53.8672287136268,NA,0,0,62.4755418698964,74.2947823799533,107,5.92567070359862,20.4354379891519,39.1032467506175,62.4755418698964,90.5894552756346,83.8704619406749,68.3160123445418,44.9290958977747
64,20,20,5,5,"rectangle",400,"small",1,1,125,4,5,1.25,4,1,1,100,30,30,100,4,120,0,0,0,400,12000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,0.25,0.25,10.9577852454413,14.936025441649,NA,0.5,0.5,93.228017348336,100,2,9.40813151342908,39.7607303180773,72.0802738500847,93.228017348336,78.0645036394134,62.1484961096416,33.5020468941941,10.9577852454413
65,100,100,5,5,"rectangle",10000,"medium",1,1,125,4,6,1.5,4,1,1,100,30,30,100,100,3000,0,0,0,10000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,0.75,0.75,55.7753778583604,68.8142054983725,NA,0,0,52.5569347494465,64.7833567480818,NA,6.38017323811374,20.792060506312,33.5937675130561,52.5569347494465,89.5887458053249,84.8270442809692,74.8832929776045,55.7753778583604
66,20,20,5,5,"rectangle",400,"small",1,1,125,4,6,1.5,4,1,1,100,30,30,100,4,120,0,0,0,400,12000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,0.5,0.5,38.9749800238538,50.0362897562878,NA,0.25,0.25,70.3242523389164,86.3873550178913,62,3.94283979435291,12.2657345662883,40.0821565957259,70.3242523389164,88.2193448452048,81.1439932586847,60.6673887567861,38.9749800238538
67,100,100,5,5,"rectangle",10000,"medium",1,1,125,4,7,1.75,4,1,1,100,30,30,100,100,3000,0,0,0,10000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,1,1,86.3257090026102,92.1616062875898,5,0,0,16.6477379991681,21.7346145973195,NA,3.88640865268221,7.26730411759641,12.609130398464,16.6477379991681,91.8818270467037,93.1408913341623,90.0427372257074,86.3257090026102
68,20,20,5,5,"rectangle",400,"small",1,1,125,4,7,1.75,4,1,1,100,30,30,100,4,120,0,0,0,400,12000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,0.5,0.5,38.3076406028775,48.747616563963,NA,0.25,0.25,76.2996038809455,90.9055251832159,32,4.7367835659125,18.7936640938243,51.3153083762358,76.2996038809455,86.3397303061197,74.8464307164538,55.4156768738869,38.3076406028775
69,100,100,5,5,"rectangle",10000,"medium",1,1,125,4,8,2,4,1,1,100,30,30,100,100,3000,0,0,0,10000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,1,1,82.029094206255,89.2575091997405,9,0,0,23.8779994854009,30.4735347356195,NA,4.41917791194533,9.53706700893998,15.7773134593934,23.8779994854009,88.7552960293279,91.3362424631017,86.8683994058035,82.029094206255
70,20,20,5,5,"rectangle",400,"small",1,1,125,4,8,2,4,1,1,100,30,30,100,4,120,0,0,0,400,12000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,1,1,71.8516566405306,89.4463625846778,8,0,0,21.8637332380579,29.5040183140201,NA,4.32256031877147,10.8293713236298,18.7617471824013,21.8637332380579,82.6940178263494,82.2621036606464,80.3284988585644,71.8516566405306
71,100,100,5,5,"rectangle",10000,"medium",1,1,125,4,9,2.25,4,1,1,100,30,30,100,100,3000,0,0,0,10000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,1,1,91.0137763735272,95.7239628803274,4,0,0,12.7779261225299,17.5630100951142,NA,3.73603982798591,5.06775337907962,7.51314915607771,12.7779261225299,91.8744726157081,93.8917016374162,92.1701120601845,91.0137763735272
72,20,20,5,5,"rectangle",400,"small",1,1,125,4,9,2.25,4,1,1,100,30,30,100,4,120,0,0,0,400,12000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,0.75,0.75,55.2530362307266,71.1794501492468,50,0,0,57.4972764724598,75.8514696332234,113,7.15933814408543,23.1024748015533,35.5832647993003,57.4972764724598,82.0036886578346,80.6334632214153,73.6992380983442,55.2530362307266
73,100,100,5,5,"rectangle",10000,"medium",1,1,125,4,1,0.25,4,1,1,100,45,45,100,100,4500,0,0,0,10000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,0,0,0.000468815484326841,0.00285239735935779,NA,0.75,0.75,99.9168833374242,100,1,30.1806384552096,91.8812723495044,99.2982463956601,99.9168833374242,39.8227313937639,4.99784539863359,0.552196779378021,0.000468815484326841
74,20,20,5,5,"rectangle",400,"small",1,1,125,4,1,0.25,4,1,1,100,45,45,100,4,180,0,0,0,400,18000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,0,0,1.27008392113594e-07,7.72768230973309e-07,NA,0.75,0.75,99.9180169815339,100,1,34.3886411947174,96.8748642156989,99.9164333268492,99.9180169815339,31.7706263036079,0.570267572704394,0.000535832467532106,1.27008392113594e-07
75,100,100,5,5,"rectangle",10000,"medium",1,1,125,4,2,0.5,4,1,1,100,45,45,100,100,4500,0,0,0,10000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,0,0,0.00278001856875374,0.0154162009075308,NA,0.75,0.75,99.9125845657113,100,1,24.2453320066948,89.4415180217493,98.942259952557,99.9125845657113,50.8890678552576,8.71307213835974,1.08682801900801,0.00278001856875374
76,20,20,5,5,"rectangle",400,"small",1,1,125,4,2,0.5,4,1,1,100,45,45,100,4,180,0,0,0,400,18000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,0,0,4.94160160557192e-06,2.92688084318651e-05,NA,0.75,0.75,99.9180000568445,100,1,21.4583908224781,90.5187605211234,99.8900476632313,99.9180000568445,49.4165926360212,5.87131455205837,0.0146014893811636,4.94160160557192e-06
77,100,100,5,5,"rectangle",10000,"medium",1,1,125,4,3,0.75,4,1,1,100,45,45,100,100,4500,0,0,0,10000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,0.25,0.25,2.25360731292414,3.52648768953552,NA,0.5,0.5,98.0329612714894,99.7989957866745,1,11.9158133056033,67.0027992766286,91.708416917165,98.0329612714894,71.2433610847061,33.7323005374414,9.44259764441449,2.25360731292414
78,20,20,5,5,"rectangle",400,"small",1,1,125,4,3,0.75,4,1,1,100,45,45,100,4,180,0,0,0,400,18000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.25,0.25,0.25,0.25,"all",600,0,0,0.00562675210337479,0.0325173751212065,NA,0.75,0.75,99.9121482979051,100,1,15.0347005443036,80.6629882698394,97.7306668933986,99.9121482979051,58.8943661006522,13.6151719095919,2.38313495357665,0.00562675210337479
