"simulation","height1","width1","height2","width2","shape","area","size","HtoW","numbFPspecies","days","years","TOTALN","TOTALP","N_to_P","initial_perc_SAV_cover","initial_perc_SAV_cells_occupied","SAV_biomass_per_cell","initial_perc_FP_cover","initial_perc_FP_cells_occupied","FP_biomass_per_cell","initialSAVcells","initial01cells","initial02cells","initial03cells","initial04cells","initialSAVtotmass","initial01totmass","initial02totmass","initial03totmass","initial04totmass","neigh_thresh_SAV","focal_thresh_SAV","amnt_colonize_SAV","neigh_thresh_FP","focal_thresh_FP","amnt_colonize_FP","maxSAVrgr","maxrgr01","maxrgr02","maxrgr03","maxrgr04","lightlimitationSAV","lightlimitation01","lightlimitation02","lightlimitation03","lightlimitation04","halfsatNSAV","halfsatN01","halfsatN02","halfsatN03","halfsatN04","shadingbyFP","lightattenuation","lossSAV","lossFP","uptakeNSAV","uptakeN01","uptakeN02","uptakeN03","uptakeN04","uptakePSAV","uptakeP01","uptakeP02","uptakeP03","uptakeP04","overwinterSAV","overwinter01","overwinter02","overwinter03","overwinter04","wind_shape1","wind_shape2","wind_avg","wind_stdev","prob_down","prob_up","prob_left","prob_right","wind_direction","full_thresh_wind","mix_freq","propyears_avgFPcover_abovethreshold","propyears_prop_daysFP_abovehalf","avg_avg_FPcover","avg_max_FPcover","avg_firstdayFP","propyears_avgSAVcover_abovethreshold","propyears_prop_daysSAV_abovehalf","avg_avg_SAVcover","avg_max_SAVcover","avg_firstdaySAV","avg_SAVcover_yr01","avg_SAVcover_yr02","avg_SAVcover_yr03","avg_SAVcover_yr04","avg_FPcover_yr01","avg_FPcover_yr02","avg_FPcover_yr03","avg_FPcover_yr04"
468,100,100,5,5,"rectangle",10000,"large",1,1,75,8,1,0.25,4,30,30,100,15,15,100,3000,1500,0,0,0,300000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0,0,9.5660621877077e-08,3.57895344904679e-07,NA,1,1,99.8248822809571,100,1,78.8150467997303,99.5710055356625,99.8234808246094,99.8248723972741,12.5894107738637,0.0503685997983779,0.000154992262347822,4.7683161613171e-07
469,100,100,5,5,"rectangle",10000,"large",1,1,75,8,1,0.25,4,30,30,100,30,30,100,3000,3000,0,0,0,300000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0,0,1.86686925001261e-07,6.98452300374021e-07,NA,1,1,99.8248804397882,100,1,75.0475511234193,99.2991678947229,99.8224619252544,99.8248632705707,18.4158643225832,0.097676976623939,0.000302475872411465,9.30562925604155e-07
470,100,100,5,5,"rectangle",10000,"large",1,1,75,8,1,0.25,4,30,30,100,45,45,100,3000,4500,0,0,0,300000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0,0,2.89668088170409e-07,1.08373600606429e-06,NA,0.875,1,99.8248783243555,100,1,69.2572125359429,99.0312740144762,99.8212898063002,99.8248527843091,29.7884484079917,0.151347242259421,0.000469329141468033,1.44388464045031e-06
471,100,100,5,5,"rectangle",10000,"large",1,1,75,8,1,0.25,4,45,45,100,1,1,100,4500,100,0,0,0,450000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0,0,3.97688307002447e-09,1.4878723453056e-08,NA,1,1,99.82488437614,100,1,90.7363539363052,99.7964676743345,99.8246506309906,99.8248827833389,0.586892138964739,0.0020944692315451,6.44346695596152e-06,1.98232412066285e-08
472,100,100,5,5,"rectangle",10000,"large",1,1,75,8,1,0.25,4,45,45,100,5,5,100,4500,500,0,0,0,450000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0,0,1.96755951476926e-08,7.36123576717366e-08,NA,1,1,99.8248841076843,100,1,89.6882087841916,99.772887385177,99.8245033562568,99.8248814526418,2.66352932996865,0.0103611111582526,3.18789982932669e-05,9.80753171840966e-08
473,100,100,5,5,"rectangle",10000,"large",1,1,75,8,1,0.25,4,45,45,100,15,15,100,4500,1500,0,0,0,450000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0,0,6.89107642289681e-08,2.57816029714921e-07,NA,1,1,99.8248829704514,100,1,85.2810359180849,99.6296690417339,99.8238685698382,99.8248758152374,8.7382305111863,0.0361675647689107,0.000111651327535462,3.4349380582523e-07
474,100,100,5,5,"rectangle",10000,"large",1,1,75,8,1,0.25,4,45,45,100,30,30,100,4500,3000,0,0,0,450000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0,0,1.30677771922253e-07,4.88905103649134e-07,NA,1,1,99.8248823353753,100,1,83.3013266635844,99.6122139121614,99.8235361839007,99.8248726676863,16.2876052787276,0.0688114373490661,0.000211728116668369,6.51378717339375e-07
475,100,100,5,5,"rectangle",10000,"large",1,1,75,8,1,0.25,4,45,45,100,45,45,100,4500,4500,0,0,0,450000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0,0,2.2768037188822e-07,8.51821194697169e-07,NA,1,1,99.8248798023688,100,1,77.0166108715997,99.2125391590726,99.8221157016984,99.824860111039,23.9216763847624,0.118893459991803,0.000368894711581671,1.13489958102607e-06
476,100,100,5,5,"rectangle",10000,"large",1,1,75,8,2,0.5,4,1,1,100,1,1,100,100,100,0,0,0,10000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0,0,4.1998856865852e-05,0.00015306352653883,NA,0.875,0.875,99.8244435630604,100,1,29.6901877475477,81.9200034641258,99.2719964946308,99.8226971895115,10.7987947521345,5.43339055435424,0.0460411965765911,0.000209070051117187
477,100,100,5,5,"rectangle",10000,"large",1,1,75,8,2,0.5,4,1,1,100,5,5,100,100,500,0,0,0,10000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0,0,0.0198787571358833,0.0583327993909328,NA,0.75,0.75,99.0811432060124,99.908122636032,1.2,15.4532474357403,37.6536993195792,73.2161985211217,96.2397881141356,41.4001649574791,41.6015176912182,8.3438564795933,0.0988950847845896
478,100,100,5,5,"rectangle",10000,"large",1,1,75,8,2,0.5,4,1,1,100,15,15,100,100,1500,0,0,0,10000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0.875,1,89.0356343086792,95.1514013679706,7.2,0,0,9.38668241307936,9.66826137600621,NA,7.06727137134167,9.36089538047281,9.82824159913061,10.001892856403,69.2898278208364,88.5264670893195,87.7798156755671,87.3688214758557
479,100,100,5,5,"rectangle",10000,"large",1,1,75,8,2,0.5,4,1,1,100,30,30,100,100,3000,0,0,0,10000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,1,1,97.2563925186238,99.9239288979459,4,0,0,0.221734314130202,0.250429557387212,NA,3.13759746632418,1.66975615477796,0.622830708229796,0.348607405531574,85.460025048668,95.4646004686436,96.6554911042758,97.1167888015784
480,100,100,5,5,"rectangle",10000,"large",1,1,75,8,2,0.5,4,1,1,100,45,45,100,100,4500,0,0,0,10000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,1,1,97.2867143509353,99.8886317832679,4,0,0,0.27449037242517,0.301394460728843,NA,3.0274020922337,2.74141168509594,0.976953303876963,0.290853049116572,88.8618123976131,95.1454193935784,96.7175427192822,97.3155050910108
481,100,100,5,5,"rectangle",10000,"large",1,1,75,8,2,0.5,4,5,5,100,1,1,100,500,100,0,0,0,50000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0,0,5.23898767367329e-07,1.90927702130826e-06,NA,0.875,1,99.8248790353348,100,1,64.8496067568203,99.0844935633739,99.8217424136492,99.8248563133631,4.55186150272408,0.123037508066927,0.000592486527455634,2.60796522612488e-06
482,100,100,5,5,"rectangle",10000,"large",1,1,75,8,2,0.5,4,5,5,100,5,5,100,500,500,0,0,0,50000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0,0,3.7067457482784e-06,1.35087361369448e-05,NA,0.875,0.875,99.8248560700473,100,1,51.0875489376133,96.2032091419207,99.8075834848323,99.8247425100846,22.0958857098858,0.824500724215992,0.00419162593038631,1.84521601757164e-05
483,100,100,5,5,"rectangle",10000,"large",1,1,75,8,2,0.5,4,5,5,100,15,15,100,500,1500,0,0,0,50000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0,0,3.13852172707805e-05,0.000114379905787209,NA,0.875,0.875,99.8247143778746,100,1,33.6806155143947,86.6071878136706,99.6841810723321,99.8240404959432,45.5070418384011,5.65609734941604,0.0353987579435038,0.000156235436089948
484,100,100,5,5,"rectangle",10000,"large",1,1,75,8,2,0.5,4,5,5,100,30,30,100,500,3000,0,0,0,50000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0,0.125,0.00026267839896549,0.000957156874537905,NA,0.75,0.75,99.822796608024,100,1,20.7775429125235,62.55051102472,97.7882246539897,99.8145205760854,67.7230567323342,23.8109425601953,0.278063464875257,0.00130761090079698
485,100,100,5,5,"rectangle",10000,"large",1,1,75,8,2,0.5,4,5,5,100,45,45,100,500,4500,0,0,0,50000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0.25,0.25,0.974021315223105,2.67787602804347,NA,0.625,0.625,96.690479987697,99.9723757830839,3.8,12.363558364628,17.2274026239885,31.6568136835902,84.348139682286,87.3940263844258,78.662204662244,53.2144003553147,4.83924168745788
486,100,100,5,5,"rectangle",10000,"large",1,1,75,8,2,0.5,4,15,15,100,1,1,100,1500,100,0,0,0,150000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0,0,5.9255619704777e-08,2.1594874697528e-07,NA,1,1,99.8248835957066,100,1,81.6475080443803,99.7126648353662,99.8242173062406,99.8248789150083,1.34372842226819,0.0149090486174964,6.7022633271466e-05,2.94974155227584e-07
487,100,100,5,5,"rectangle",10000,"large",1,1,75,8,2,0.5,4,15,15,100,5,5,100,1500,500,0,0,0,150000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0,0,3.55249281230737e-07,1.2946559691915e-06,NA,1,1,99.8248814510578,100,1,77.0919194937087,99.4550341471928,99.8230992061889,99.8248682872707,7.52541285531742,0.0880592171554809,0.000401811179031101,1.76842900498215e-06
488,100,100,5,5,"rectangle",10000,"large",1,1,75,8,2,0.5,4,15,15,100,15,15,100,1500,1500,0,0,0,150000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0,0,1.1342134091837e-06,4.13348183070799e-06,NA,0.875,1,99.8248768059433,100,1,68.5258025472715,98.9500521101121,99.8207449201425,99.8248452709706,19.4730763659023,0.27896458440391,0.00128283464648673,5.64610822510943e-06
489,100,100,5,5,"rectangle",10000,"large",1,1,75,8,2,0.5,4,15,15,100,30,30,100,1500,3000,0,0,0,150000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0,0,9.33152127773737e-06,3.40074716103432e-05,NA,0.875,0.875,99.8248322450504,100,1,41.3331722730837,93.7888520292517,99.7964883879779,99.8246244870276,54.5112843997074,2.04119511337994,0.0105524228212583,4.64522621788391e-05
490,100,100,5,5,"rectangle",10000,"large",1,1,75,8,2,0.5,4,15,15,100,45,45,100,1500,4500,0,0,0,150000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0,0,2.49363883940601e-05,9.08773919707573e-05,NA,0.875,0.875,99.8247733613781,100,1,44.2345659673241,89.8060665592926,99.7517295038165,99.8243328228053,50.6868513392303,4.79840537025091,0.028194593318183,0.000124133205246482
491,100,100,5,5,"rectangle",10000,"large",1,1,75,8,2,0.5,4,30,30,100,1,1,100,3000,100,0,0,0,300000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0,0,4.12365351199789e-08,1.50280748569171e-07,NA,1,1,99.8248840053541,100,1,87.2832462147084,99.7573756827002,99.8244496160843,99.8248809456774,1.25688513016367,0.0104202978298848,4.6641282980052e-05,2.05275249285273e-07
492,100,100,5,5,"rectangle",10000,"large",1,1,75,8,2,0.5,4,30,30,100,5,5,100,3000,500,0,0,0,300000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0,0,1.52338156419488e-07,5.55174934484885e-07,NA,1,1,99.8248832241938,100,1,85.0773700703533,99.6795056689779,99.8240428017207,99.8248770747196,4.52526090520995,0.0390731131729865,0.000172305787230253,7.58338520762359e-07
493,100,100,5,5,"rectangle",10000,"large",1,1,75,8,2,0.5,4,30,30,100,15,15,100,3000,1500,0,0,0,300000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0,0,5.58327579502596e-07,2.0347462757153e-06,NA,1,1,99.8248804662396,100,1,79.8143140381264,99.3680773330457,99.8226159290416,99.8248634082099,13.458367363654,0.141194157713921,0.000631504832808903,2.77935167759e-06
494,100,100,5,5,"rectangle",10000,"large",1,1,75,8,2,0.5,4,30,30,100,30,30,100,3000,3000,0,0,0,300000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0,0,1.63150834829586e-06,5.94580349978153e-06,NA,0.875,0.875,99.8248739371095,100,1,67.9135056704972,98.6634508808378,99.8192968653975,99.8248310563302,33.449565750254,0.406759483389284,0.00184529969135189,8.12163974650651e-06
495,100,100,5,5,"rectangle",10000,"large",1,1,75,8,2,0.5,4,30,30,100,45,45,100,3000,4500,0,0,0,300000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0,0,4.89990886020835e-06,1.78570373947998e-05,NA,0.875,0.875,99.8248562354849,100,1,55.3314701130603,96.453373950021,99.8105213776765,99.8247433509892,47.0831624609021,1.13822225710682,0.00554181128191541,2.43917197988257e-05
496,100,100,5,5,"rectangle",10000,"large",1,1,75,8,2,0.5,4,45,45,100,1,1,100,4500,100,0,0,0,450000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0,0,2.21959297321148e-08,8.08899333062582e-08,NA,1,1,99.8248843139378,100,1,90.6710843262749,99.7930751041599,99.8246218273535,99.8248824752659,0.788639574078576,0.00570232589743592,2.51053981419311e-05,1.10491218477308e-07
497,100,100,5,5,"rectangle",10000,"large",1,1,75,8,2,0.5,4,45,45,100,5,5,100,4500,500,0,0,0,450000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0,0,9.2448497297318e-08,3.36915505867049e-07,NA,1,1,99.8248838291625,100,1,88.9888494855446,99.7557012724302,99.8243698596711,99.8248800730358,4.08038186089455,0.0237466211429355,0.000104566538966582,4.60208120826567e-07
498,100,100,5,5,"rectangle",10000,"large",1,1,75,8,2,0.5,4,45,45,100,15,15,100,4500,1500,0,0,0,450000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0,0,4.51564830170948e-07,1.64566438623434e-06,NA,1,1,99.8248811807684,100,1,85.0080004308168,99.4193877031043,99.8229858415253,99.8248669488924,11.4383742331094,0.114015230846451,0.00051075284535448,2.24788728812016e-06
499,100,100,5,5,"rectangle",10000,"large",1,1,75,8,2,0.5,4,45,45,100,30,30,100,4500,3000,0,0,0,450000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0,0,1.12582950074721e-06,4.10292743701263e-06,NA,1,1,99.8248765049585,100,1,78.1782568333231,98.8279112173452,99.8205631677959,99.8248437785753,24.3933896254675,0.282210719890005,0.00127337160665977,5.60437317689303e-06
500,100,100,5,5,"rectangle",10000,"large",1,1,75,8,2,0.5,4,45,45,100,45,45,100,4500,4500,0,0,0,450000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0,0,2.78390498786468e-06,1.01455523375836e-05,NA,1,1,99.8248687471565,100,1,72.1471794541904,98.0887542458667,99.8168117820761,99.8248053453292,37.3177530651215,0.667462539169611,0.00314869432997726,1.38582639885995e-05
501,100,100,5,5,"rectangle",10000,"large",1,1,75,8,3,0.75,4,1,1,100,1,1,100,100,100,0,0,0,10000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0,0,0.000146118471975872,0.000512052667935331,NA,0.875,0.875,99.8212300565054,100,1,30.4422043536785,80.0781292738562,98.2693019222527,99.8066932268031,9.59681835882333,6.71662988253378,0.124410718828348,0.000726773885998407
502,100,100,5,5,"rectangle",10000,"large",1,1,75,8,3,0.75,4,1,1,100,5,5,100,100,500,0,0,0,10000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0,0,0.802311696516754,2.16744002084279,NA,0.625,0.625,96.3262013835922,99.3396702924788,3,16.3043969770872,32.693377859459,46.6832751820087,83.7943068451865,45.0880393153782,60.4116868527403,36.686093309623,3.97103059881519
503,100,100,5,5,"rectangle",10000,"large",1,1,75,8,3,0.75,4,1,1,100,15,15,100,100,1500,0,0,0,10000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,1,1,98.7859855167782,100,2.2,0,0,0.0524177753275554,0.0718436886992077,NA,5.18788263213107,4.07607738312164,1.60675750611707,0.227063707242646,78.0227346857087,95.6383219951282,97.8558685870956,98.6003441856164
504,100,100,5,5,"rectangle",10000,"large",1,1,75,8,3,0.75,4,1,1,100,30,30,100,100,3000,0,0,0,10000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,1,1,98.7461727331453,100,2.2,0,0,0.0321515670534182,0.0447121492494145,NA,2.72726069670482,1.02780065450381,0.496037496732527,0.134002532831209,86.0830359546129,97.1395593964825,98.5830941510261,98.8391705781984
505,100,100,5,5,"rectangle",10000,"large",1,1,75,8,3,0.75,4,1,1,100,45,45,100,100,4500,0,0,0,10000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,1,1,98.8612742648534,100,2,0,0,0.000857227061199782,0.00141303287472895,NA,1.6108881595689,0.459840143233791,0.025585887514234,0.00404987485726199,90.5135381648632,98.5762659987485,98.7329720115626,98.8534370360363
506,100,100,5,5,"rectangle",10000,"large",1,1,75,8,3,0.75,4,5,5,100,1,1,100,500,100,0,0,0,50000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0,0,1.81483775164119e-06,6.37378602852009e-06,NA,0.875,1,99.8248752218639,100,1,64.5697654058971,98.70639883835,99.8197159558656,99.8248374292234,6.00787096051522,0.283881637401624,0.00172496037177081,9.02692009368237e-06
